page_number,page_id,source_operational_route,route_subtype,validated_operational_route,validation_decision,validation_status,validation_score,validator_contracts_executed,passed_validator_contracts,failed_validator_contracts,secondary_operational_routes,route_confidence_band,route_confidence_score,source_validator_required,source_multi_route_required,final_do_not_embed,qdrant_embedding_allowed,opensearch_index_allowed,ocr_text_word_count,part_number_count,validation_reasons,source_member,source_image_path,ocr_text_path
354,t_p_120_1176_p000354,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,81,1,[],00000354.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000354.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000354.txt
357,t_p_120_1176_p000357,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,82,1,[],00000357.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000357.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000357.txt
360,t_p_120_1176_p000360,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,87,1,[],00000360.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000360.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000360.txt
363,t_p_120_1176_p000363,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,84,1,[],00000363.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000363.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000363.txt
366,t_p_120_1176_p000366,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,83,1,[],00000366.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000366.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000366.txt
367,t_p_120_1176_p000367,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,94,1,[],00000367.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000367.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000367.txt
370,t_p_120_1176_p000370,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,93,1,[],00000370.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000370.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000370.txt
371,t_p_120_1176_p000371,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,86,1,[],00000371.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000371.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000371.txt
375,t_p_120_1176_p000375,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,86,1,[],00000375.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000375.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000375.txt
379,t_p_120_1176_p000379,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,76,1,[],00000379.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000379.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000379.txt
383,t_p_120_1176_p000383,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,92,1,[],00000383.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000383.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000383.txt
386,t_p_120_1176_p000386,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,85,1,[],00000386.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000386.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000386.txt
387,t_p_120_1176_p000387,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,87,1,[],00000387.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000387.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000387.txt
390,t_p_120_1176_p000390,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,86,0,[],00000390.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000390.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000390.txt
391,t_p_120_1176_p000391,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,85,1,[],00000391.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000391.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000391.txt
395,t_p_120_1176_p000395,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,85,1,[],00000395.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000395.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000395.txt
398,t_p_120_1176_p000398,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,92,1,[],00000398.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000398.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000398.txt
399,t_p_120_1176_p000399,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,88,1,[],00000399.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000399.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000399.txt
402,t_p_120_1176_p000402,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,91,1,[],00000402.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000402.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000402.txt
403,t_p_120_1176_p000403,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,78,1,[],00000403.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000403.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000403.txt
407,t_p_120_1176_p000407,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,83,1,[],00000407.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000407.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000407.txt
410,t_p_120_1176_p000410,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,95,1,[],00000410.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000410.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000410.txt
411,t_p_120_1176_p000411,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,80,1,[],00000411.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000411.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000411.txt
415,t_p_120_1176_p000415,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,80,1,[],00000415.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000415.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000415.txt
419,t_p_120_1176_p000419,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,88,1,[],00000419.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000419.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000419.txt
422,t_p_120_1176_p000422,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,90,1,[],00000422.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000422.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000422.txt
423,t_p_120_1176_p000423,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,82,1,[],00000423.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000423.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000423.txt
426,t_p_120_1176_p000426,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,89,1,[],00000426.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000426.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000426.txt
427,t_p_120_1176_p000427,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,80,1,[],00000427.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000427.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000427.txt
430,t_p_120_1176_p000430,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,78,1,[],00000430.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000430.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000430.txt
431,t_p_120_1176_p000431,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,83,1,[],00000431.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000431.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000431.txt
435,t_p_120_1176_p000435,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,78,1,[],00000435.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000435.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000435.txt
439,t_p_120_1176_p000439,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,78,1,[],00000439.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000439.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000439.txt
443,t_p_120_1176_p000443,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,85,1,[],00000443.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000443.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000443.txt
446,t_p_120_1176_p000446,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,76,1,[],00000446.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000446.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000446.txt
448,t_p_120_1176_p000448,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,80,1,[],00000448.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000448.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000448.txt
451,t_p_120_1176_p000451,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,88,1,[],00000451.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000451.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000451.txt
454,t_p_120_1176_p000454,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,73,0,[],00000454.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000454.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000454.txt
457,t_p_120_1176_p000457,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,59,0,[],00000457.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000457.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000457.txt
460,t_p_120_1176_p000460,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,76,0,[],00000460.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000460.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000460.txt
463,t_p_120_1176_p000463,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,64,0,[],00000463.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000463.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000463.txt
469,t_p_120_1176_p000469,image,mixed_text_and_figure,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]",[],"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]","[""plain_text"", ""table""]",medium,70.0,True,True,True,False,False,159,0,[],00000469.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000469.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000469.txt
476,t_p_120_1176_p000476,image,mixed_text_and_figure,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]",[],"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]","[""plain_text"", ""table""]",medium,70.0,True,True,True,False,False,219,3,[],00000476.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000476.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000476.txt
479,t_p_120_1176_p000479,image,mixed_text_and_figure,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]",[],"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]","[""plain_text"", ""table""]",medium,70.0,True,True,True,False,False,235,0,[],00000479.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000479.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000479.txt
480,t_p_120_1176_p000480,image,mixed_text_and_figure,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]",[],"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]","[""plain_text"", ""table""]",medium,70.0,True,True,True,False,False,194,2,[],00000480.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000480.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000480.txt
