page_id,page_number,source_member,source_image_sha256,source_operational_route,route_subtype,final_validated_operational_route,storage_decision,storage_reasons,postgres_graph_record,raw_tiff_reference_preserved,qdrant_embedding_allowed,opensearch_index_allowed,final_do_not_embed,validator_gated,invalid_operational_route,human_review_required,manual_review_required,answer_permission,can_answer_directly,can_prove_claims,source_truth_mutation_allowed,postgres_write_attempt,qdrant_write_attempt,opensearch_write_attempt,unsafe_record,source_retry_status,source_validation_decision,source_validation_score,source_validation_reasons,ocr_text_word_count,part_number_count
t_p_120_1176_p000259,259,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000260,260,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000261,261,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000262,262,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,11
t_p_120_1176_p000263,263,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000264,264,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,11
t_p_120_1176_p000265,265,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,8
t_p_120_1176_p000266,266,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000267,267,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,12
t_p_120_1176_p000268,268,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,7
t_p_120_1176_p000269,269,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000270,270,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000271,271,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000272,272,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000273,273,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000274,274,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000275,275,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000276,276,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['table_subtype', 'strong_part_number_density', 'row_structure_signal', 'table_or_ipl_terms', 'ocr_text_present']",,14
t_p_120_1176_p000277,277,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,6
t_p_120_1176_p000278,278,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000279,279,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000280,280,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000281,281,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,0
t_p_120_1176_p000282,282,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000283,283,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000284,284,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000285,285,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000286,286,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,8
t_p_120_1176_p000287,287,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000288,288,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000289,289,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,6
t_p_120_1176_p000290,290,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000291,291,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000292,292,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,7
t_p_120_1176_p000293,293,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000294,294,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000295,295,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000296,296,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000297,297,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,17
t_p_120_1176_p000298,298,,,table,review_required,table,graph_only_validator_gated,['blocked_until_validator_or_retry_passes'],True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,55.0,"['no_candidate_probe_met_threshold', 'moderate_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000299,299,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000300,300,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000301,301,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,7
t_p_120_1176_p000302,302,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000303,303,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000304,304,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,8
t_p_120_1176_p000305,305,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000306,306,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000307,307,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,7
t_p_120_1176_p000308,308,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000309,309,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000310,310,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,7
t_p_120_1176_p000311,311,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000312,312,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,14
t_p_120_1176_p000313,313,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000314,314,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000315,315,,,image,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000316,316,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,12
t_p_120_1176_p000317,317,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000318,318,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000319,319,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000320,320,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,12
t_p_120_1176_p000321,321,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000322,322,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000323,323,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000324,324,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,18
t_p_120_1176_p000325,325,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000326,326,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000327,327,,,image,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000328,328,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,12
t_p_120_1176_p000329,329,,,plain_text,review_required,plain_text,graph_only_validator_gated,['blocked_until_validator_or_retry_passes'],True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,55.0,"['no_candidate_probe_met_threshold', 'moderate_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000330,330,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,13
t_p_120_1176_p000331,331,,,plain_text,normal_text,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,90.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure']",,1
t_p_120_1176_p000332,332,,,plain_text,normal_text,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,90.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure']",,2
t_p_120_1176_p000333,333,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,14
t_p_120_1176_p000334,334,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,6
t_p_120_1176_p000335,335,,,blank,blank_candidate,blank,graph_only_blank,['blank_pages_are_recorded_in_graph_but_not_embedded'],True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['blank_subtype', 'empty_or_near_empty_ocr', 'no_part_number_tokens']",,0
t_p_120_1176_p000336,336,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
