module,version,page_id,page_number,route,source_member,raw_tiff_reference,source_image_sha256,lineage_ready,contract_ready_targets,route_separation_status,route_separation_reasons,semantic_chunk_audit_status,semantic_chunk_audit_reasons,qdrant_payload_ready,opensearch_payload_ready,ocr_char_count,part_number_count,table_term_count,plain_term_count,image_term_count,blank_payload_violation,blocked_payload_violation,missing_lineage_payload_violation,route_payload_mismatch,audit_violations,retrieval_payload_audit_status,answer_permission,can_answer_directly,can_prove_claims,source_truth_mutation_allowed,postgres_write_attempt,qdrant_write_attempt,opensearch_write_attempt,write_attempted,dry_run_only
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000247,247,table,00000247.tif,00000247.tif,0ab66f2acd78470cbe2e0a2086707388495bf3ffa5573aeefc20177158e75d54,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,7,4,1,0,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000248,248,plain_text,00000248.tif,00000248.tif,fc01e0a16e01494ff40f642bc43440d27d90d65f0af7cf6dfcefd931d3962c8f,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,757,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000249,249,table,00000249.tif,00000249.tif,380489e1e1d5311e180e761976833a796d3d48b9207671e16e96e60eaaf1a5c2,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,999,9,15,1,2,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000250,250,table,00000250.tif,00000250.tif,d011aea5970d29595c276a76ca76f5c885e651d766ed140a0fd99dc7f9a6b21c,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,5,15,1,4,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000251,251,plain_text,00000251.tif,00000251.tif,a33fe79b9e9026ff159306429921bca0e1af2be494dd299baf301881cc02e381,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,514,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000252,252,table,00000252.tif,00000252.tif,92d02a927fd6f69d868ccadfeddd58290e1ad9a0eb51667a52f00c7616ad3b5b,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,7,11,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000253,253,table,00000253.tif,00000253.tif,e711e79c7e9f5bae7eb63f9a0819f6d5c285f6c71305992373bde7895f9517aa,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,4,9,1,2,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000254,254,plain_text,00000254.tif,00000254.tif,ff9a743fa7df0477a877d42c00245933c6d9a7a9c15748304d5c286698e4d759,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,735,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000255,255,table,00000255.tif,00000255.tif,9faed56daef5b98321ded6c629bd3408c603df5cba0ea728c3a1325537f50e9d,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,7,11,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000256,256,table,00000256.tif,00000256.tif,d0893a4f99450bae243826a0a95a85a5c1cf29e8caa71969cfced4669b87931a,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,9,13,1,3,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000257,257,plain_text,00000257.tif,00000257.tif,0753ec3748b03f15557c5ba2e8de050a33a58259c57e5d04000298af44737bb2,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,741,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000258,258,table,00000258.tif,00000258.tif,15fb32654ef317c490bc68832d910e95d949c863aeed91eae3436bf5fec69b36,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,9,16,1,2,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000259,259,table,00000259.tif,00000259.tif,ab2999d17b57267c952e910d440f541cc4e0e190dc4defe1eaa77b006bbfb42c,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,8,13,1,3,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000260,260,plain_text,00000260.tif,00000260.tif,a772dc51118b91ff80ad3c15e334abf31b276cc76e23dc0f34f40e69ef0da0f3,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,701,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000261,261,table,00000261.tif,00000261.tif,f3a79489721798bb44af2781d6806bc0c70337377d145c0d3295b81ece45a4ed,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,9,15,1,2,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000262,262,table,00000262.tif,00000262.tif,63d1f24c236b36686da81b4d6d4a9795d408dbb8aa6b00448309047fc5983d19,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,5,15,1,4,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000263,263,plain_text,00000263.tif,00000263.tif,6a12dbb4a46d3c1a8b6b45b42abc1f95dc0b0b14f3acf9dd1796dba27244c177,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,866,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000264,264,table,00000264.tif,00000264.tif,83bc0eae2bb82ea4bd4bda4ad3c2e15e7e2b566e754d2bda9d377d87ce9a9acf,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,10,17,1,2,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000265,265,table,00000265.tif,00000265.tif,a6a6958cf16c5bbc67fc1a0d07de57f7714890173e18b4f57d65b11f03e133f6,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,6,4,1,0,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000266,266,plain_text,00000266.tif,00000266.tif,5b729081324f3b8fad01d8739f932bc950960535af655ee180e9d3b79f8556fd,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,579,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000267,267,table,00000267.tif,00000267.tif,642e2f4696f900430a205f33fdb4eb78ab8f18bd71fc58ace8912896ee6c37a1,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,10,16,1,2,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000268,268,table,00000268.tif,00000268.tif,909dbd33be0ea804ba369da76b46119a8f27d70e166cfca56b29f0fafd7423cb,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,7,6,1,0,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000269,269,plain_text,00000269.tif,00000269.tif,aac93d7e253b6c0d4c6c2355bd95151d33d897162b0d4c3878daae7c35012879,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,512,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000270,270,table,00000270.tif,00000270.tif,2ad312aa3acb3b9197121c7f606949d80a6928c95d1b93f5cf753a772ffef980,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,998,7,11,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000271,271,table,00000271.tif,00000271.tif,b858a2ddccac000874013a3423e7d7bf6f120b629d7c5056568a35a53facbeeb,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,5,13,1,3,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000272,272,plain_text,00000272.tif,00000272.tif,a731dd54e89e3eea9b5452cbcba2f50eedea5e75f72277863185dddf6b9c4978,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,735,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000273,273,table,00000273.tif,00000273.tif,97e626c23c86ed07413659bc5ccb699ce7ed41133d3f6fdda12eda82530acfc9,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,7,11,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000274,274,table,00000274.tif,00000274.tif,1c1bc00a2a97e37a872207631f1ff37b233b37963faeeceeef823d3bf81b23bd,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,9,14,1,3,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000275,275,plain_text,00000275.tif,00000275.tif,01e379081e48eef3536ba4a046b172edde07b2440e8691d522332119e0c5cf20,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,741,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000276,276,table,00000276.tif,00000276.tif,2944bd789add1b735372daa35c82e65ba690abf83f291f0c40d8f7e37d8055b4,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,999,9,15,1,2,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000277,277,table,00000277.tif,00000277.tif,219b5d294a32664cf8ece4539c8e01ea4880691c5accc05844438bbc2d48bd29,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,957,6,8,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000278,278,plain_text,00000278.tif,00000278.tif,010bfb45fd69b51f2e2dbbe5429eaf0425f0c421823b7783673d9264e0b5ebed,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,767,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000279,279,table,00000279.tif,00000279.tif,02f3676db5b658c30c617d02a9235a36a33d57b5d0a771b67fec49a4052fa63f,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,7,11,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000280,280,table,00000280.tif,00000280.tif,a1403c685007ddd64281427941dd6e14aa890ad78089527cdc63b3aa1d562ab0,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,8,8,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000281,281,plain_text,00000281.tif,00000281.tif,130618d33ae8308959c13db8c96e88f90bf98d7279c79cebe896bf29fc0881a5,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,751,0,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000282,282,table,00000282.tif,00000282.tif,181df6441fad59e8fe9525477c127f6cdfec890f77c7a4e89c73650a454d9329,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,8,12,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000283,283,table,00000283.tif,00000283.tif,b9f538d646d114139f180b10179493de1f3ab0df348cb4e2844b0ed7ddcb3cb0,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,9,7,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000284,284,plain_text,00000284.tif,00000284.tif,06d71b95e7c1b78833040c1d453db957fb825b6825ee0da7e5ef55d42530ac53,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,710,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000285,285,table,00000285.tif,00000285.tif,9f2d950235ef9517c02e29aa1933534c344c8fb4a61f6289aac917e0c2d58236,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,7,11,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000286,286,table,00000286.tif,00000286.tif,c4998f85ea88fda8790f3dfe23d3bb0753946aab2e96e82f21b0cd9802f1aeb0,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,7,10,1,2,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000287,287,plain_text,00000287.tif,00000287.tif,3a1e4c124f4e73cfbe9079d8a90b9b7d0e3d50e8e35b81bfedc0480b140fd19d,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,672,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000288,288,table,00000288.tif,00000288.tif,fccda01b868517afc6454f77ccdf0ac335788ca08cb193c1a331e6b195bc2c99,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,6,11,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000289,289,table,00000289.tif,00000289.tif,c6cfc988dd39f34bf6c0e12f12f586ba2910717d84b2896da19e5435149a22cc,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,775,6,8,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000290,290,plain_text,00000290.tif,00000290.tif,c37e2e2827c0c5e545581846156e530d15b90ba6fcd14ec2a09838ba75f3b824,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,750,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000291,291,table,00000291.tif,00000291.tif,d183839c18e0008c73121ef17c8dead7196bb905d5ae25e6cfee91864b632ca9,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,7,11,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000292,292,table,00000292.tif,00000292.tif,381bc0496c36bb75f913e7f6e9967b3a416bf7040398699da53c6f3c1ef612eb,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,6,8,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000293,293,plain_text,00000293.tif,00000293.tif,bc0758df653a948c67c184857bdea8a52eafb89e87ad8588d4ed8914d3fe6321,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,636,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000294,294,table,00000294.tif,00000294.tif,651729b3804f0e47fea463155b1456f0cbb86c89042f7e92922858054db47bc7,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,8,15,1,2,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000295,295,table,00000295.tif,00000295.tif,abcc1c1e4045e49d4130b75821eae6eeceb63479607668e5a952e44647c7f00b,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,9,8,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000296,296,plain_text,00000296.tif,00000296.tif,2281368efe40ae4656adea095e18ee5678538f68e3b17adfeb1632ee84fa2754,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,872,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000297,297,table,00000297.tif,00000297.tif,2e053058093b8c85d8d0cabfd708523ac518210f6f63297362ee3cf5e0bc65db,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,999,7,12,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000298,298,table,00000298.tif,00000298.tif,6ccde234f40e5babac19b605971b1eccd3c150b9fb72d3625c95de0a1f5d95b2,True,"[""postgres_graph""]",WARNING,"[""table_route_not_exact_index_ready""]",NOT_APPLICABLE,"[""no_semantic_chunk_expected_for_record""]",False,False,525,1,7,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000299,299,plain_text,00000299.tif,00000299.tif,60bc392290be4cec28d3fd72800b554812f640f5fcc7e0e82c7a3da75ba36b9a,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,944,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000300,300,table,00000300.tif,00000300.tif,0e236389915dbe950f4e589000d20a514aa9e27830f69197263a5d737ef9abf3,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,7,12,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000301,301,table,00000301.tif,00000301.tif,d53c4bc9383e992863cdb426599e2a2efb8b8c89b9542a4aa33135d6c09e393f,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,7,7,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000302,302,plain_text,00000302.tif,00000302.tif,a7d9ffb62225bbac8d0279fda81e10683738c7ff91895acba94fdd2cd3686818,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,660,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000303,303,table,00000303.tif,00000303.tif,6e49411d7fbf260c868ed28600cd9365f750076c221ccc4c9442756fb3845747,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,7,12,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000304,304,table,00000304.tif,00000304.tif,05ced5cf19b79399de1908cfa6eef19d2bbac04a622d0f2cf04d59a67b821a14,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,997,8,11,1,2,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000305,305,plain_text,00000305.tif,00000305.tif,67a6b7af3696f0fa0bd42446bf62f14dc11b62ef3b574a38597d482f209b1b30,True,"[""postgres_graph"", ""qdrant""]",PASS,"[""plain_text_semantic_only_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,False,766,1,3,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000306,306,table,00000306.tif,00000306.tif,5422a89fd5f3ba9d51fd04b40a8aca45de203acbee5e3ad86a568633bc34d3ef,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,6,11,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
trace_net_retrieval_payload_audit_v1,v1,t_p_120_1176_p000307,307,table,00000307.tif,00000307.tif,b0a90b6a87b794d6a27d652a70344b952813858a9028869811ca51fc9c0630c3,True,"[""postgres_graph"", ""qdrant"", ""opensearch""]",PASS,"[""table_route_has_exact_index_contract""]",PASS,"[""semantic_payload_lineage_and_route_gate_pass""]",True,True,1000,7,8,1,1,False,False,False,False,[],PASS,False,False,False,False,False,False,False,False,True
