page_id,page_number,source_operational_route,route_subtype,source_validation_decision,source_validation_status,source_final_do_not_embed,ocr_word_count,part_number_count,ocr_sample_text,answer_permission,can_answer_directly,can_prove_claims,source_truth_mutation_allowed,unsafe_record,human_review_required,manual_review_required,postgres_write_attempt,qdrant_write_attempt,opensearch_write_attempt,retry_attempted,retry_status,retry_validation_decision,final_validated_operational_route,final_validation_score,final_validation_reasons,final_do_not_embed,qdrant_embedding_allowed,opensearch_index_allowed,candidate_probe_results
t_p_120_1176_p000314,314,table,detailed_parts_list,validated_primary_route,PASS,False,160,10,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000315,315,image,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,80,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""image_route_prior"", ""sparse_ocr""], ""route"": ""image"", ""score"": 55.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000316,316,table,detailed_parts_list,validated_primary_route,PASS,False,190,12,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000317,317,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,82,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000318,318,table,detailed_parts_list,validated_primary_route,PASS,False,162,10,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000319,319,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,87,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000320,320,table,detailed_parts_list,validated_primary_route,PASS,False,196,12,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000321,321,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,82,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000322,322,table,detailed_parts_list,validated_primary_route,PASS,False,160,10,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000323,323,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,82,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000324,324,table,detailed_parts_list,validated_primary_route,PASS,False,256,18,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000325,325,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,83,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000326,326,table,detailed_parts_list,validated_primary_route,PASS,False,163,10,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000327,327,image,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,80,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""image_route_prior"", ""sparse_ocr""], ""route"": ""image"", ""score"": 55.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000328,328,table,detailed_parts_list,validated_primary_route,PASS,False,188,12,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000329,329,plain_text,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,64,1,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,55.0,"[""no_candidate_probe_met_threshold"", ""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 55.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000330,330,table,detailed_parts_list,validated_primary_route,PASS,False,251,13,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000331,331,plain_text,normal_text,validated_primary_route,PASS,False,99,1,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,90.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure""]",False,True,False,[]
t_p_120_1176_p000332,332,plain_text,normal_text,validated_primary_route,PASS,False,125,2,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,90.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure""]",False,True,False,[]
t_p_120_1176_p000333,333,table,detailed_parts_list,validated_primary_route,PASS,False,256,14,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000334,334,table,detailed_parts_list,validated_primary_route,PASS,False,105,6,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,72.0,"[""table_subtype"", ""moderate_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000335,335,blank,blank_candidate,validated_primary_route,PASS,True,0,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,blank,100.0,"[""blank_subtype"", ""empty_or_near_empty_ocr"", ""no_part_number_tokens""]",True,False,False,[]
t_p_120_1176_p000336,336,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,107,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000337,337,table,detailed_parts_list,validated_primary_route,PASS,False,252,16,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000338,338,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,71,1,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,55.0,"[""no_candidate_probe_met_threshold"", ""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 55.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000339,339,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,94,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000340,340,table,detailed_parts_list,validated_primary_route,PASS,False,210,13,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000341,341,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,72,1,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,55.0,"[""no_candidate_probe_met_threshold"", ""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 55.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000342,342,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,81,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000343,343,table,detailed_parts_list,validated_primary_route,PASS,False,220,10,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000344,344,table,detailed_parts_list,validated_primary_route,PASS,False,101,3,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,72.0,"[""table_subtype"", ""moderate_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000345,345,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,80,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000346,346,table,detailed_parts_list,validated_primary_route,PASS,False,248,12,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000347,347,table,detailed_parts_list,validated_primary_route,PASS,False,174,7,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,72.0,"[""table_subtype"", ""moderate_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000348,348,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,87,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000349,349,table,detailed_parts_list,validated_primary_route,PASS,False,259,13,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000350,350,table,detailed_parts_list,validated_primary_route,PASS,False,234,10,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000351,351,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,84,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000352,352,table,detailed_parts_list,validated_primary_route,PASS,False,218,10,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000353,353,table,detailed_parts_list,validated_primary_route,PASS,False,107,3,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,72.0,"[""table_subtype"", ""moderate_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000354,354,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,81,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000355,355,table,detailed_parts_list,validated_primary_route,PASS,False,238,12,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000356,356,table,detailed_parts_list,validated_primary_route,PASS,False,190,10,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
